40,-75.246480,-75.241920,1.000000,-75.221720
59.662000,-1.230470,-73.166180,-73.416670,1.000000,-73.119280
59.663000,-1.230470,-73.174550,-73.425000,1.000000,-73.127830
59.664000,-1.152340,-73.182920,-73.433330,1.000000,-73.136340
59.677000,-1.015630,-73.291920,-73.541670,1.000000,-73.243900
59.678000,-0.966800,-73.300290,-73.550000,1.000000,-73.252100
59.680000,-1.005860,-73.317070,-73.566670,1.000000,-73.268560
59.681000,-0.966800,-73.325480,-73.575000,1.000000,-73.276810
59.682000,-0.937500,-73.333860,-73.583330,1.000000,-73.285000
59.683000,-0.908200,-73.342250,-73.591670,1.000000,-73.293230
59.684000,-0.849610,-73.350650,-73.600000,1.000000,-73.301450
59.685000,-0.859380,-73.359020,-73.608330,1.000000,-73.309770
59.686000,-0.869140,-73.367380,-73.616670,1.000000,-73.318160
59.687000,-0.917970,-73.375690,-73.625000,1.000000,-73.326550
59.688000,-0.927730,-73.384000,-73.633330,1.000000,-73.334850
59.689000,-0.996090,-73.392270,-73.641670,1.000000,-73.343120
59.690000,-0.957030,-73.400530,-73.650000,1.000000,-73.351400
59.691000,-0.996090,-73.408800,-73.658330,1.000000,-73.359700
59.692000,-1.074220,-73.417040,-73.666670,1.000000,-73.368020
59.693000,-1.162110,-73.425270,-73.675000,1.000000,-73.376270
59.694000,-1.191410,-73.433510,-73.683330,1.000000,-73.384410
59.695000,-1.132810,-73.441750,-73.691670,1.000000,-73.392580
59.696000,-1.201170,-73.450000,-73.700000,1.000000,-73.400730
59.697000,-1.269530,-73.458260,-73.708330,1.000000,-73.408870
59.710000,-1.210940,-73.566110,-73.816670,1.000000,-73.513400
59.711000,-1.298830,-73.574440,-73.825000,1.000000,-73.521400
59.713000,-1.230470,-73.591120,-73.841670,1.000000,-73.537610
59.714000,-1.181640,-73.599480,-73.850000,1.000000,-73.545710
59.715000,-1.162110,-73.607850,-73.858330,1.000000,-73.553820
59.716000,-1.152340,-73.616220,-73.866670,1.000000,-73.561980
59.717000,-1.171880,-73.624600,-73.875000,1.000000,-73.570260
59.718000,-1.132810,-73.632970,-73.883330,1.000000,-73.578630
59.719000,-1.142580,-73.641310,-73.891670,1.000000,-73.587030
59.720000,-1.123050,-73.649650,-73.900000,1.000000,-73.595460
59.721000,-1.142580,-73.658000,-73.908330,1.000000,-73.603870
59.722000,-1.181640,-73.666300,-73.916670,1.000000,-73.612330
59.723000,-1.220700,-73.674610,-73.925000,1.000000,-73.620820
59.724000,-1.201170,-73.682910,-73.933330,1.000000,-73.629340
59.725000,-1.259770,-73.691210,-73.941670,1.000000,-73.637860
59.726000,-1.259770,-73.699510,-73.950000,1.000000,-73.646340
59.727000,-1.289060,-73.707790,-73.958330,1.000000,-73.654720
59.728000,-1.279300,-73.716110,-73.966670,1.000000,-73.663080
59.729000,-1.289060,-73.724420,-73.975000,1.000000,-73.671370
59.730000,-1.259770,-73.732760,-73.983330,1.000000,-73.679720
59.746000,-0.986330,-73.866900,-74.116670,1.000000,-73.813160
59.747000,-0.937500,-73.875320,-74.125000,1.000000,-73.821400
59.749000,-0.888670,-73.892190,-74.141670,1.000000,-73.838120
59.750000,-0.849610,-73.900620,-74.150000,1.000000,-73.846440
59.751000,-0.810550,-73.909030,-74.158330,1.000000,-73.854840
59.752000,-0.810550,-73.917430,-74.166670,1.000000,-73.863200
59.753000,-0.839840,-73.925810,-74.175000,1.000000,-73.871610
59.754000,-0.810550,-73.934140,-74.183330,1.000000,-73.880070
59.755000,-0.869140,-73.942460,-74.191670,1.000000,-73.888600
59.756000,-0.917970,-73.950760,-74.200000,1.000000,-73.897150
59.757000,-0.947270,-73.959040,-74.208330,1.000000,-73.905570
59.758000,-1.015630,-73.967300,-74.216670,1.000000,-73.914060
59.759000,-1.025390,-73.975540,-74.225000,1.000000,-73.922430
59.760000,-1.044920,-73.983800,-74.233330,1.000000,-73.930840
59.761000,-1.064450,-73.992060,-74.241670,1.000000,-73.939250
59.762000,-1.093750,-74.000310,-74.250000,1.000000,-73.947560
59.763000,-1.083980,-74.008590,-74.258330,1.000000,-73.955820
59.764000,-1.093750,-74.016880,-74.266670,1.000000,-73.964000
59.765000,-1.044920,-74.025190,-74.275000,1.000000,-73.972050
59.766000,-1.025390,-74.033550,-74.283330,1.000000,-73.980160
59.788000,-0.957030,-74.216970,-74.466670,1.000000,-74.159230
59.789000,-0.937500,-74.225260,-74.475000,1.000000,-74.167630
59.791000,-1.025390,-74.241800,-74.491670,1.000000,-74.184290
59.792000,-1.054690,-74.250050,-74.500000,1.000000,-74.192550
59.793000,-1.093750,-74.258320,-74.508330,1.000000,-74.200850
59.794000,-1.132810,-74.266560,-74.516670,1.000000,-74.209150
59.795000,-1.171880,-74.274800,-74.525000,1.000000,-74.217470
59.796000,-1.201170,-74.283090,-74.533330,1.000000,-74.225680
59.797000,-1.181640,-74.291370,-74.541670,1.000000,-74.233960
59.798000,-1.083980,-74.299690,-74.550000,1.000000,-74.242180
59.799000,-1.083980,-74.308020,-74.558330,1.000000,-74.250430
59.800000,-1.035160,-74.316370,-74.566670,1.000000,-74.258740
59.801000,-1.123050,-74.324710,-74.575000,1.000000,-74.267060
59.802000,-1.044920,-74.333050,-74.583330,1.000000,-74.275320
59.802000,-1.044920,-74.333050,-74.583330,1.000000,-74.275320
59.803000,-1.054690,-74.341420,-74.591670,1.000000,-74.283550
59.804000,-0.986330,-74.349750,-74.600000,1.000000,-74.291850
59.805000,-1.054690,-74.358100,-74.608330,1.000000,-74.300140
59.806000,-1.093750,-74.366430,-74.616670,1.000000,-74.308470
59.807000,-1.083980,-74.374780,-74.625000,1.000000,-74.316820
59.808000,-0.976560,-74.383130,-74.633330,1.000000,-74.325100
59.821000,-0.830080,-74.492080,-74.741670,1.000000,-74.433780
59.822000,-0.898440,-74.500390,-74.750000,1.000000,-74.442180
59.824000,-0.957030,-74.516980,-74.766670,1.000000,-74.458950
59.825000,-0.917970,-74.525250,-74.775000,1.000000,-74.467290
59.826000,-1.093750,-74.533520,-74.783330,1.000000,-74.475650
59.827000,-1.074220,-74.541790,-74.791670,1.000000,-74.483840
59.828000,-1.064450,-74.550050,-74.800000,1.000000,-74.492070
59.829000,-1.044920,-74.558330,-74.808330,1.000000,-74.500260
59.830000,-1.123050,-74.566620,-74.816670,1.000000,-74.508470
59.831000,-1.054690,-74.574930,-74.825000,1.000000,-74.516720
59.832000,-1.005860,-74.583260,-74.833330,1.000000,-74.524770
59.833000,-1.044920,-74.591590,-74.841670,1.000000,-74.532900
59.834000,-1.074220,-74.599930,-74.850000,1.000000,-74.541010
59.835000,-1.025390,-74.608260,-74.858330,1.000000,-74.549150
59.836000,-1.035160,-74.616600,-74.866670,1.000000,-74.557370
59.837000,-1.005860,-74.624920,-74.875000,1.000000,-74.565520
59.838000,-1.025390,-74.633220,-74.883330,1.000000,-74.573630
59.839000,-1.044920,-74.641550,-74.891670,1.000000,-74.581750
59.840000,-1.103520,-74.649860,-74.900000,1.000000,-74.589930
59.841000,-1.015630,-74.658200,-74.908330,1.000000,-74.598140
59.854000,-0.927730,-74.766880,-75.016670,1.000000,-74.705220
59.855000,-0.976560,-74.775200,-75.025000,1.000000,-74.713550
59.857000,-1.035160,-74.791760,-75.041670,1.000000,-74.730190
59.858000,-1.093750,-74.800030,-75.050000,1.000000,-74.738540
59.859000,-1.123050,-74.808270,-75.058330,1.000000,-74.746860
59.860000,-1.123050,-74.816530,-75.066670,1.000000,-74.755090
59.861000,-1.152340,-74.824780,-75.075000,1.000000,-74.763300
59.862000,-1.191410,-74.833040,-75.083330,1.000000,-74.771450
59.863000,-1.201170,-74.841310,-75.091670,1.000000,-74.779640
59.864000,-1.210940,-74.849610,-75.100000,1.000000,-74.787860
59.865000,-1.210940,-74.857900,-75.108330,1.000000,-74.796040
59.866000,-1.181640,-74.866200,-75.116670,1.000000,-74.804180
59.867000,-1.171880,-74.874530,-75.125000,1.000000,-74.812310
59.868000,-1.181640,-74.882850,-75.133330,1.000000,-74.820520
59.869000,-1.201170,-74.891150,-75.141670,1.000000,-74.828770
59.870000,-1.191410,-74.899460,-75.150000,1.000000,-74.837110
59.871000,-1.220700,-74.907780,-75.158330,1.000000,-74.845320
59.872000,-1.230470,-74.916080,-75.166670,1.000000,-74.853550
59.873000,-1.240230,-74.924410,-75.175000,1.000000,-74.861780
59.874000,-1.230470,-74.932740,-75.183330,1.000000,-74.870000
59.890000,0.234380,-75.063480,-75.250000,1.000000,-75.001930
59.891000,0.361330,-75.070420,-75.250000,1.000000,-75.009800
59.893000,0.429690,-75.083470,-75.250000,1.000000,-75.024910
59.894000,0.410160,-75.089570,-75.250000,1.000000,-75.031970
59.895000,0.361330,-75.095430,-75.250000,1.000000,-75.038820
59.896000,0.390630,-75.101030,-75.250000,1.000000,-75.045300
59.897000,0.361330,-75.106430,-75.250000,1.000000,-75.051380
59.898000,0.351560,-75.111610,-75.250000,1.000000,-75.057310
59.899000,0.322270,-75.116600,-75.250000,1.000000,-75.062760
59.900000,0.341800,-75.121390,-75.250000,1.000000,-75.068020
59.901000,0.322270,-75.126020,-75.250000,1.000000,-75.072940
59.902000,0.361330,-75.130460,-75.250000,1.000000,-75.077670
59.903000,0.361330,-75.134730,-75.250000,1.000000,-75.082050
59.904000,0.361330,-75.138820,-75.250000,1.000000,-75.086300
59.905000,0.351560,-75.142760,-75.250000,1.000000,-75.090170
59.906000,0.341800,-75.146550,-75.250000,1.000000,-75.093960
59.907000,0.302730,-75.150170,-75.250000,1.000000,-75.097500
59.908000,0.263670,-75.153640,-75.250000,1.000000,-75.100720
59.909000,0.244140,-75.156970,-75.250000,1.000000,-75.103890
59.910000,0.175780,-75.160140,-75.250000,1.000000,-75.106870
59.923000,-0.419920,-75.191410,-75.250000,1.000000,-75.133590
59.924000,-0.439450,-75.193250,-75.250000,1.000000,-75.135280
59.926000,-0.537110,-75.196760,-75.250000,1.000000,-75.138400
59.927000,-0.585940,-75.198450,-75.250000,1.000000,-75.139880
59.928000,-0.556640,-75.200080,-75.250000,1.000000,-75.141330
59.929000,-0.566410,-75.201650,-75.250000,1.000000,-75.142780
59.930000,-0.644530,-75.203190,-75.250000,1.000000,-75.144190
59.931000,-0.605470,-75.204690,-75.250000,1.000000,-75.145500
59.932000,-0.654300,-75.206110,-75.250000,1.000000,-75.146770
59.933000,-0.644530,-75.207500,-75.250000,1.000000,-75.147930
59.934000,-0.644530,-75.208880,-75.250000,1.000000,-75.149020
59.935000,-0.615230,-75.210190,-75.250000,1.000000,-75.150070
59.936000,-0.683590,-75.211440,-75.250000,1.000000,-75.151040
59.937000,-0.800780,-75.212660,-75.250000,1.000000,-75.151950
59.938000,-0.722660,-75.213840,-75.250000,1.000000,-75.152780
59.939000,-0.703130,-75.214970,-75.250000,1.000000,-75.153540
59.940000,-0.751950,-75.216060,-75.250000,1.000000,-75.154250
59.941000,-0.839840,-75.217110,-75.250000,1.000000,-75.154850
59.942000,-0.859380,-75.218110,-75.250000,1.000000,-75.155420
59.943000,-0.791020,-75.219090,-75.250000,1.000000,-75.155900
59.962000,-1.142580,-75.232560,-75.250000,1.000000,-75.167940
59.963000,-1.074220,-75.233160,-75.250000,1.000000,-75.168840
59.965000,-1.093750,-75.234370,-75.250000,1.000000,-75.170750
59.966000,-1.035160,-75.234950,-75.250000,1.000000,-75.171700
59.967000,-1.044920,-75.235530,-75.250000,1.000000,-75.172670
59.968000,-1.005860,-75.236110,-75.250000,1.000000,-75.173610
59.969000,-0.898440,-75.236670,-75.250000,1.000000,-75.174520
59.970000,-0.859380,-75.237260,-75.250000,1.000000,-75.175420
59.971000,-0.859380,-75.237810,-75.250000,1.000000,-75.176230
59.972000,-0.859380,-75.238330,-75.250000,1.000000,-75.177020
59.973000,-0.820310,-75.238850,-75.250000,1.000000,-75.177740
59.974000,-0.830080,-75.239350,-75.250000,1.000000,-75.178420
59.975000,-0.771480,-75.239820,-75.250000,1.000000,-75.179050
59.976000,-0.742190,-75.240280,-75.250000,1.000000,-75.179630
59.977000,-0.732420,-75.240740,-75.250000,1.000000,-75.180190
59.978000,-0.693360,-75.241170,-75.250000,1.000000,-75.180730
59.979000,-0.664060,-75.241570,-75.250000,1.000000,-75.181200
59.980000,-0.703130,-75.241970,-75.250000,1.000000,-75.181660
59.981000,-0.625000,-75.242340,-75.250000,1.000000,-75.182070
59.982000,-0.625000,-75.242680,-75.250000,1.000000,-75.182440
60.001000,-0.722660,-75.246480,-75.250000,1.000000,-75.185550
60.002000,-0.732420,-75.246580,-75.250000,1.000000,-75.185580
60.004000,-0.791020,-75.246770,-75.250000,1.000000,-75.185580
60.005000,-0.820310,-75.246840,-75.250000,1.000000,-75.185580
60.006000,-0.791020,-75.246930,-75.250000,1.000000,-75.185540
60.007000,-0.800780,-75.246990,-75.250000,1.000000,-75.185540
60.008000,-0.761720,-75.247060,-75.250000,1.000000,-75.185520
60.009000,-0.810550,-75.247120,-75.250000,1.000000,-75.185490
60.010000,-0.869140,-75.247180,-75.250000,1.000000,-75.185440
60.011000,-0.888670,-75.247240,-75.250000,1.000000,-75.185400
60.012000,-0.849610,-75.247290,-75.250000,1.000000,-75.185380
60.013000,-0.869140,-75.247340,-75.250000,1.000000,-75.185340
60.014000,-0.791020,-75.247400,-75.250000,1.000000,-75.185300
60.014000,-0.791020,-75.247400,-75.250000,1.000000,-75.185300
60.015000,-0.869140,-75.247440,-75.250000,1.000000,-75.185270
60.016000,-0.830080,-75.247500,-75.250000,1.000000,-75.185210
60.017000,-0.947270,-75.247540,-75.250000,1.000000,-75.185200
60.018000,-0.878910,-75.247600,-75.250000,1.000000,-75.185200
60.019000,-0.888670,-75.247630,-75.250000,1.000000,-75.185190
60.020000,-0.869140,-75.247670,-75.250000,1.000000,-75.185200
60.021000,-0.966800,-75.247720,-75.250000,1.000000,-75.185200
60.040000,-0.849610,-75.248670,-75.250000,1.000000,-75.186460
60.041000,-0.898440,-75.248730,-75.250000,1.000000,-75.186580
60.043000,-0.917970,-75.248840,-75.250000,1.000000,-75.186820
60.044000,-0.849610,-75.248890,-75.250000,1.000000,-75.186970
60.045000,-0.810550,-75.248950,-75.250000,1.000000,-75.187070
60.046000,-0.898440,-75.249010,-75.250000,1.000000,-75.187190
60.047000,-0.849610,-75.249050,-75.250000,1.000000,-75.187290
60.048000,-0.917970,-75.249110,-75.250000,1.000000,-75.187400
60.049000,-0.878910,-75.249160,-75.250000,1.000000,-75.187480
60.050000,-0.859380,-75.249210,-75.250000,1.000000,-75.187600
60.051000,-0.791020,-75.249260,-75.250000,1.000000,-75.187690
60.052000,-0.830080,-75.249310,-75.250000,1.000000,-75.187770
60.053000,-0.830080,-75.249360,-75.250000,1.000000,-75.187840
60.054000,-0.830080,-75.249410,-75.250000,1.000000,-75.187930
60.055000,-0.810550,-75.249470,-75.250000,1.000000,-75.188020
60.056000,-0.751950,-75.249500,-75.250000,1.000000,-75.188120
60.057000,-0.751950,-75.249550,-75.250000,1.000000,-75.188190
60.058000,-0.781250,-75.249600,-75.250000,1.000000,-75.188250
60.059000,-0.791020,-75.249630,-75.250000,1.000000,-75.188290
60.060000,-0.712890,-75.249660,-75.250000,1.000000,-75.188350
60.082000,-0.791020,-75.249920,-75.250000,1.000000,-75.188280
60.083000,-0.800780,-75.249920,-75.250000,1.000000,-75.188250
60.085000,-0.781250,-75.249920,-75.250000,1.000000,-75.188230
60.086000,-0.839840,-75.249920,-75.250000,1.000000,-75.188220
60.087000,-0.781250,-75.249920,-75.250000,1.000000,-75.188210
60.088000,-0.771480,-75.249930,-75.250000,1.000000,-75.188210
60.089000,-0.849610,-75.249930,-75.250000,1.000000,-75.188210
60.090000,-0.839840,-75.249930,-75.250000,1.000000,-75.188190
60.091000,-0.800780,-75.249940,-75.250000,1.000000,-75.188220
60.092000,-0.810550,-75.249940,-75.250000,1.000000,-75.188230
60.093000,-0.791020,-75.249950,-75.250000,1.000000,-75.188230
60.094000,-0.839840,-75.249950,-75.250000,1.000000,-75.188210
60.095000,-0.839840,-75.249950,-75.250000,1.000000,-75.188230
60.096000,-0.869140,-75.249950,-75.250000,1.000000,-75.188250
60.097000,-0.791020,-75.249950,-75.250000,1.000000,-75.188250
60.098000,-0.830080,-75.249950,-75.250000,1.000000,-75.188280
60.099000,-0.830080,-75.249950,-75.250000,1.000000,-75.188300
60.100000,-0.869140,-75.249950,-75.250000,1.000000,-75.188300
60.101000,-0.839840,-75.249950,-75.250000,1.000000,-75.188350
60.102000,-0.820310,-75.249950,-75.250000,1.000000,-75.188350
60.115000,-0.810550,-75.250020,-75.250000,1.000000,-75.188560
60.116000,-0.791020,-75.250020,-75.250000,1.000000,-75.188550
60.118000,-0.742190,-75.250020,-75.250000,1.000000,-75.188560
60.119000,-0.800780,-75.250020,-75.250000,1.000000,-75.188590
60.120000,-0.791020,-75.250020,-75.250000,1.000000,-75.188590
60.121000,-0.830080,-75.250020,-75.250000,1.000000,-75.188590
60.122000,-0.751950,-75.250020,-75.250000,1.000000,-75.188560
60.123000,-0.800780,-75.250020,-75.250000,1.000000,-75.188590
60.124000,-0.751950,-75.250020,-75.250000,1.000000,-75.188620
60.125000,-0.742190,-75.250020,-75.250000,1.000000,-75.188590
60.126000,-0.751950,-75.250020,-75.250000,1.000000,-75.188620
60.127000,-0.771480,-75.250020,-75.250000,1.000000,-75.188630
60.128000,-0.771480,-75.250020,-75.250000,1.000000,-75.188620
60.129000,-0.800780,-75.250030,-75.250000,1.000000,-75.188640
60.130000,-0.742190,-75.250020,-75.250000,1.000000,-75.188650
60.131000,-0.810550,-75.250020,-75.250000,1.000000,-75.188640
60.132000,-0.791020,-75.250020,-75.250000,1.000000,-75.188680
60.133000,-0.800780,-75.250020,-75.250000,1.000000,-75.188670
60.134000,-0.742190,-75.250020,-75.250000,1.000000,-75.188690
60.135000,-0.761720,-75.250020,-75.250000,1.000000,-75.188670
60.148000,-0.820310,-75.250020,-75.250000,1.000000,-75.188560
60.149000,-0.771480,-75.250020,-75.250000,1.000000,-75.188550
60.151000,-0.742190,-75.250020,-75.250000,1.000000,-75.188520
60.152000,-0.732420,-75.250020,-75.250000,1.000000,-75.188510
60.153000,-0.800780,-75.250020,-75.250000,1.000000,-75.188490
60.154000,-0.810550,-75.250020,-75.250000,1.000000,-75.188490
60.155000,-0.781250,-75.250020,-75.250000,1.000000,-75.188480
60.156000,-0.732420,-75.250020,-75.250000,1.000000,-75.188490
60.157000,-0.781250,-75.250020,-75.250000,1.000000,-75.188490
60.158000,-0.800780,-75.250010,-75.250000,1.000000,-75.188490
60.159000,-0.771480,-75.250020,-75.250000,1.000000,-75.188480
60.160000,-0.810550,-75.250010,-75.250000,1.000000,-75.188490
60.161000,-0.781250,-75.250010,-75.250000,1.000000,-75.188490
60.162000,-0.742190,-75.250010,-75.250000,1.000000,-75.188490
60.163000,-0.781250,-75.250000,-75.250000,1.000000,-75.188520
60.164000,-0.791020,-75.250000,-75.250000,1.000000,-75.188550
60.165000,-0.742190,-75.249990,-75.250000,1.000000,-75.188550
60.166000,-0.781250,-75.250010,-75.250000,1.000000,-75.188560
60.167000,-0.800780,-75.250010,-75.250000,1.000000,-75.188590
60.168000,-0.781250,-75.250010,-75.250000,1.000000,-75.188590
60.196000,-0.712890,-75.250010,-75.250000,1.000000,-75.188670
60.197000,-0.761720,-75.250000,-75.250000,1.000000,-75.188690
60.199000,-0.732420,-75.250000,-75.250000,1.000000,-75.188690
60.200000,-0.722660,-75.250000,-75.250000,1.000000,-75.188720
60.201000,-0.800780,-75.250000,-75.250000,1.000000,-75.188730
60.202000,-0.810550,-75.250010,-75.250000,1.000000,-75.188730
60.203000,-0.791020,-75.250010,-75.250000,1.000000,-75.188720
60.204000,-0.820310,-75.250010,-75.250000,1.000000,-75.188720
60.205000,-0.712890,-75.250010,-75.250000,1.000000,-75.188720
60.206000,-0.771480,-75.250000,-75.250000,1.000000,-75.188720
60.207000,-0.751950,-75.249990,-75.250000,1.000000,-75.188700
60.208000,-0.761720,-75.250000,-75.250000,1.000000,-75.188720
60.209000,-0.761720,-75.249990,-75.250000,1.000000,-75.188690
60.210000,-0.800780,-75.250000,-75.250000,1.000000,-75.188680
60.211000,-0.712890,-75.250010,-75.250000,1.000000,-75.188670
